reviews_per_month
1.31
1.51
0.04
0.86
1.25
0.08
0.07
0.0
1.36
0.0
0.0
3.28
0.11
1.02
0.23
0.03
0.68
0.15
0.28
6.79
0.0
0.0
6.0
0.09
1.02
0.17
0.38
0.87
0.47
2.22
0.0
2.49
0.02
0.42
2.19
0.81
0.0
1.33
3.46
1.52
1.28
3.47
3.17
0.92
0.0
0.0
1.81
0.24
0.09
0.18
1.24
0.07
1.88
2.4
3.0
2.0
4.96
1.11
3.59
1.05
0.12
7.5
0.02
3.0
0.35
0.2
3.23
1.72
0.31
0.59
2.86
3.38
5.34
4.0
0.0
0.0
1.39
0.8
0.82
0.0
7.0
1.2
1.57
2.43
4.19
0.45
0.12
0.77
0.0
3.64
1.53
0.0
0.53
0.0
0.14
0.0
0.49
1.25
0.19
0.37
0.0
3.55
0.14
2.24
0.32
1.09
5.19
0.22
0.0
0.0
5.16
4.74
0.0
0.02
1.79
4.42
3.94
1.73
0.15
0.63
0.13
0.0
1.0
2.97
0.3
0.0
0.98
0.07
0.23
1.53
0.02
2.28
0.0
6.61
0.77
4.41
1.24
0.0
0.79
0.11
1.46
2.0
0.06
0.0
0.0
0.0
0.0
0.11
0.68
0.16
0.19
0.16
0.0
0.0
0.14
1.53
1.55
1.12
1.46
5.64
3.42
0.53
0.51
1.53
0.81
0.82
0.0
0.51
0.0
4.66
1.0
2.03
0.0
0.0
0.06
0.0
0.11
1.23
0.02
8.97
3.93
1.2
1.0
0.0
0.0
0.52
0.0
0.0
1.74
0.0
1.44
0.11
0.58
0.19
0.09
0.0
0.85
0.34
2.54
1.95
1.67
0.22
0.0
0.61
8.18
4.03
0.0
2.08
1.34
0.0
6.67
0.0
0.22
3.0
6.8
0.0
2.54
0.06
0.0
0.83
0.0
1.7
0.39
1.0
0.0
0.11
0.91
0.0
0.0
1.14
0.14
3.36
0.0
0.6
0.17
3.45
0.4
0.02
0.46
3.45
0.0
0.0
0.91
0.14
1.92
0.0
0.03
0.65
0.22
0.0
1.03
0.15
0.0
2.9
0.07
0.76
3.31
6.51
0.09
6.73
1.0
0.21
3.97
0.0
1.83
0.02
0.36
1.44
0.04
2.22
1.97
0.0
0.41
0.0
0.0
0.13
0.29
1.14
0.03
2.95
0.08
0.23
1.05
0.4
3.0
2.94
1.0
0.44
0.0
5.65
2.0
0.0
0.0
1.78
0.06
2.14
0.52
1.17
0.42
2.06
0.03
0.29
0.9
1.08
0.0
0.11
0.0
0.0
0.0
1.81
2.9
0.36
2.55
0.65
2.65
2.92
0.0
0.67
0.0
2.54
0.0
1.17
0.29
1.35
0.56
0.12
0.36
0.0
3.37
0.31
2.59
3.78
7.14
2.91
0.0
0.13
3.31
0.62
0.32
0.0
1.42
0.02
0.0
0.19
0.0
1.0
1.65
0.0
0.83
10.67
1.88
0.2
0.1
0.86
0.15
0.0
0.0
1.09
2.74
1.26
5.95
0.01
2.0
0.0
3.5
0.12
3.89
0.13
0.05
0.0
1.3
0.0
0.77
5.12
2.52
0.83
0.93
0.03
0.0
0.24
0.21
0.73
0.16
0.4
0.0
2.19
1.31
0.0
0.11
1.76
0.0
2.55
0.44
0.05
0.0
0.15
0.13
0.0
4.0
2.44
0.77
0.0
0.69
0.9
0.09
0.04
4.88
0.0
0.04
0.7
6.64
0.51
0.12
0.33
0.22
0.0
0.07
0.11
0.0
0.0
0.0
0.48
0.46
0.9
2.38
0.07
1.0
1.29
2.2
0.33
2.34
0.45
0.08
4.89
1.03
0.0
0.0
0.0
0.93
0.05
0.23
0.02
0.8
2.0
0.22
0.0
0.09
1.62
0.05
1.0
1.0
0.74
0.19
0.03
1.42
0.12
0.03
1.71
2.06
3.89
2.42
0.0
0.24
0.0
4.23
6.0
1.57
0.94
0.88
0.16
0.2
0.32
1.12
2.8
0.25
0.05
1.46
0.23
1.93
0.0
0.68
0.13
1.0
0.15
0.0
0.83
5.95
0.0
0.02
0.21
0.0
0.0
0.1
3.74
1.34
0.0
0.19
2.73
4.0
0.0
0.05
2.38
0.02
0.02
0.0
0.14
0.19
1.23
0.03
0.77
0.08
0.05
4.0
0.0
0.73
0.0
0.32
0.6
0.63
0.16
0.7
0.0
0.0
1.6
6.18
0.25
1.68
0.09
0.85
0.0
0.0
0.18
0.0
0.21
0.04
1.4
0.0
0.0
0.85
0.33
1.04
0.36
0.0
2.75
1.05
3.94
2.69
1.24
0.0
0.04
0.0
0.2
0.0
0.59
0.22
0.72
2.0
0.86
0.43
0.16
1.0
0.0
0.21
0.76
1.41
0.13
0.0
2.0
1.61
1.97
0.0
0.08
2.01
0.14
0.33
2.53
0.21
2.01
0.02
0.13
0.08
2.59
0.26
0.1
4.66
0.02
0.0
1.47
0.0
0.0
0.0
0.26
3.36
0.15
0.0
1.15
7.39
0.44
0.1
0.0
3.78
0.24
0.15
0.67
0.02
0.86
3.68
0.0
0.1
0.0
3.56
2.45
0.0
0.03
0.52
0.0
0.02
0.0
0.0
0.0
1.0
0.48
0.0
2.22
1.55
0.08
1.2
1.0
0.0
0.22
4.98
0.51
0.02
0.11
0.99
0.07
0.0
0.08
0.35
0.07
0.0
1.56
4.81
0.24
1.88
1.25
0.08
2.02
0.0
0.0
2.6
0.03
2.2
0.85
0.51
0.42
0.24
0.0
0.47
0.0
3.05
3.01
5.03
0.0
0.08
0.52
1.22
0.53
0.61
0.02
5.54
0.0
0.22
0.31
0.34
0.07
0.0
0.0
0.07
1.75
1.0
0.16
0.11
0.33
0.0
0.06
0.0
3.74
3.64
0.0
0.25
0.38
0.0
0.92
0.95
3.08
0.66
3.82
0.27
0.31
0.36
0.08
0.0
1.31
0.07
0.58
0.2
0.26
1.94
0.0
1.6
0.0
0.02
0.15
0.0
4.73
2.0
1.93
1.03
0.3
0.54
0.1
0.26
0.62
0.0
0.26
0.0
0.42
0.74
0.73
1.94
0.27
0.79
0.4
0.0
0.05
1.43
0.15
0.39
0.0
2.66
0.05
1.06
0.44
0.16
0.35
0.02
0.21
0.21
0.0
1.43
0.0
0.0
1.57
1.1
0.09
0.0
3.32
0.04
0.77
0.0
0.2
2.48
0.88
0.0
0.0
0.23
0.0
2.6
0.02
2.68
1.32
0.0
1.65
3.0
0.35
0.05
1.13
1.85
0.08
0.0
1.15
0.0
0.08
1.5
0.12
0.56
0.44
0.02
2.12
0.0
0.63
2.31
2.53
0.48
0.03
0.0
3.61
0.64
0.05
0.16
3.9
0.43
2.5
3.87
1.29
0.02
0.0
3.82
0.6
0.16
0.53
1.73
0.26
1.79
0.51
0.16
0.68
0.2
0.0
0.06
3.63
0.02
0.08
5.32
0.0
0.0
0.0
0.6
0.05
0.0
0.0
4.66
7.7
5.0
0.3
0.03
2.5
0.1
0.0
0.25
0.0
0.29
1.28
0.02
1.62
2.02
0.0
0.0
0.0
0.13
0.79
0.0
0.18
0.0
3.39
0.62
0.0
0.06
0.0
0.0
0.0
0.25
0.21
1.31
1.45
2.0
0.0
0.1
3.41
0.95
0.05
0.0
0.0
0.11
1.42
0.03
0.14
0.0
0.68
0.0
1.82
0.09
0.68
0.09
1.61
1.0
0.0
0.55
0.16
2.0
0.03
0.42
1.15
3.21
0.98
0.15
0.24
0.0
0.0
0.41
3.59
0.34
0.0
2.29
2.53
0.0
0.21
0.0
1.84
0.23
2.0
0.09
0.0
0.0
0.0
0.24
1.13
0.0
1.36
0.24
0.0
0.1
0.93
2.8
0.0
0.0
0.0
3.94
0.51
0.03
2.42
0.09
0.1
0.02
0.0
3.0
2.92
0.0
0.0
1.05
0.18
0.0
0.0
0.11
2.33
1.74
0.48
0.31
3.46
0.0
5.54
2.24
0.0
0.0
0.38
0.0
8.79
0.02
0.62
0.19
2.83
0.0
0.33
0.28
1.14
0.58
0.0
0.0
0.0
0.0
0.42
1.0
0.38
0.0
0.0
0.88
1.0
0.66
0.0
0.19
0.0
0.0
0.37
1.2
0.12
0.34
0.55
1.22
0.0
0.26
0.21
1.5
0.12
7.08
0.0
0.29
0.0
0.55
0.13
1.17
2.49
0.37
0.69
4.23
2.31
0.2
0.91
0.82
0.0
0.0
0.0
0.26
0.0
0.12
0.0
3.37
0.86
0.0
1.11
2.44
2.78
0.0
0.13
0.0
1.47
0.12
0.0
0.75
0.0
0.62
1.21
1.0
1.51
1.83
0.07
0.11
0.0
0.87
0.0
0.63
2.89
0.03
1.67
1.03
0.44
0.0
0.72
2.0
2.26
0.74
1.98
0.42
2.05
1.0
0.05
3.85
0.0
1.03
0.03
0.11
0.0
1.07
0.0
0.0
0.77
1.86
0.0
2.5
0.31
2.27
0.09
0.0
0.18
0.94
0.27
1.14
3.39
1.19
3.22
0.56
6.96
2.13
0.0
3.53
2.0
0.15
0.68
2.64
0.0
0.0
0.2
1.78
0.13
1.49
0.61
3.65
2.0
0.71
0.37
1.74
0.14
0.0
0.0
5.16
0.0
1.72
1.3
0.05
0.05
0.5
2.0
3.17
0.06
0.0
0.0
0.68
0.43
0.45
0.27
0.04
0.09
4.61
0.36
0.4
0.0
3.0
0.95
3.46
0.07
1.14
0.27
0.0
2.07
1.59
0.37
0.03
0.0
2.43
0.14
0.22
0.32
0.09
0.38
0.0
0.02
0.0
0.0
0.85
0.0
0.44
1.31
0.54
2.69
1.73
2.92
0.0
0.95
0.27
0.11
0.11
2.0
2.03
0.14
2.38
0.49
0.02
1.57
0.31
0.45
0.0
4.33
0.02
2.09
1.08
0.07
0.16
0.02
0.3
1.04
0.08
0.59
0.12
0.0
0.0
2.89
0.0
2.74
0.51
0.06
0.02
0.14
0.55
0.39
0.87
1.46
1.28
0.28
0.0
1.45
0.26
0.83
1.86
0.89
1.76
2.0
0.08
2.27
0.33
0.06
0.0
0.16
2.09
0.48
1.02
0.0
0.0
0.2
0.0
0.21
0.0
0.76
0.8
2.28
0.0
5.0
0.0
0.0
0.21
0.31
0.08
0.83
1.36
0.0
0.0
0.77
0.08
0.11
0.0
3.91
0.25
0.41
0.61
0.0
1.76
0.19
2.22
0.73
5.28
0.15
0.0
0.13
0.0
3.0
0.6
1.05
0.37
1.21
3.33
0.64
1.62
2.25
0.22
0.0
0.04
0.07
0.0
0.22
0.16
0.0
0.0
1.25
0.11
5.46
2.6
0.13
0.04
3.99
1.9
5.59
0.94
0.05
1.15
1.5
0.22
0.32
2.94
2.97
0.16
0.09
0.38
0.42
0.0
0.27
0.85
3.13
2.5
1.0
0.8
0.03
0.54
0.47
0.0
0.54
0.06
1.0
1.09
0.0
1.3
0.0
0.17
0.18
0.22
1.16
3.02
0.89
1.66
2.37
0.54
4.14
0.69
0.0
0.12
0.65
0.0
1.09
0.11
0.27
0.76
4.19
1.57
0.09
0.46
0.25
0.28
3.27
0.97
0.0
5.45
1.91
0.0
2.56
0.55
0.97
0.0
0.0
3.37
0.5
0.38
0.36
4.2
0.09
5.0
1.25
0.0
2.49
1.0
0.46
0.08
0.24
1.11
0.0
0.94
0.11
2.63
0.0
5.65
1.74
3.54
4.49
0.0
0.0
0.72
0.0
0.04
0.0
1.04
2.35
1.68
1.44
3.75
0.0
2.79
2.42
0.33
0.0
0.13
4.0
5.82
0.92
0.0
3.91
0.47
0.07
0.42
0.92
0.0
2.22
0.03
0.0
0.06
1.38
0.0
0.47
0.0
1.76
1.15
0.0
0.96
0.0
0.11
3.15
0.4
1.77
1.92
3.1
0.0
1.81
0.69
9.82
0.0
3.17
0.17
3.37
6.32
0.0
0.0
0.03
1.04
2.34
3.19
0.05
1.15
0.0
0.0
0.47
2.5
0.96
0.02
3.45
0.99
0.15
1.06
0.16
0.35
0.67
4.5
0.64
3.91
0.77
0.97
0.33
0.09
1.76
0.0
0.0
0.11
1.0
0.0
0.31
0.82
3.28
0.0
0.1
0.0
0.29
2.75
3.07
1.08
0.0
2.62
4.51
3.44
1.67
0.68
0.09
0.07
1.1
0.04
0.39
2.35
0.11
0.17
0.46
0.9
0.08
2.22
0.16
0.0
0.0
6.4
0.04
1.49
1.0
0.02
0.0
0.13
2.36
0.92
0.22
0.62
0.08
0.03
1.81
0.62
1.4
0.17
0.02
0.21
1.32
0.08
0.45
0.0
3.0
3.23
0.1
0.0
0.25
0.12
0.03
4.87
0.62
0.0
0.73
0.0
0.46
0.06
0.05
1.71
0.05
0.0
1.12
0.91
0.0
2.85
0.55
0.17
2.69
0.0
0.0
2.73
0.18
0.0
0.0
3.61
0.0
0.04
0.3
4.77
0.0
3.0
0.34
0.22
0.16
0.0
0.11
0.68
1.97
0.0
1.13
0.02
0.0
2.04
1.05
2.54
0.38
0.0
0.09
0.83
0.0
0.54
5.16
0.0
0.0
3.1
3.19
0.13
0.07
0.31
0.0
0.06
0.0
0.0
0.73
0.0
2.21
1.64
0.06
0.0
3.58
0.02
0.12
0.16
0.18
0.28
1.61
3.15
0.92
0.33
0.57
2.63
2.75
0.0
4.02
0.27
0.0
0.0
0.01
0.41
2.25
0.05
2.73
0.09
1.59
0.06
0.0
1.6
0.57
0.77
0.0
0.0
0.7
0.04
0.3
0.0
0.61
0.43
0.0
0.33
0.5
1.61
0.26
0.0
0.0
0.46
0.21
2.32
0.46
1.36
0.13
0.17
0.0
0.49
0.11
3.69
0.12
3.5
0.17
2.15
0.62
0.67
3.18
1.14
5.06
2.04
0.05
1.36
0.12
0.1
0.79
1.44
0.01
1.64
1.72
0.73
2.37
0.96
0.41
2.52
9.64
0.45
0.07
4.18
0.11
3.57
0.91
0.79
0.18
0.0
0.0
0.47
0.03
0.02
0.0
1.84
0.9
0.0
0.08
3.73
2.0
2.38
0.0
0.05
1.65
0.0
0.0
0.08
0.21
4.4
1.14
2.06
0.22
0.12
1.27
0.02
0.17
1.82
3.51
0.12
0.0
1.67
3.29
0.09
0.07
1.69
1.31
1.83
0.15
1.29
1.0
0.17
2.31
1.78
1.97
2.0
0.0
4.26
0.0
0.11
4.49
3.75
2.27
0.0
0.0
0.21
4.45
1.65
0.0
0.07
0.0
0.96
1.38
0.0
0.0
0.4
0.47
2.1
0.8
2.62
0.05
3.51
1.29
8.06
0.02
0.17
0.0
0.0
0.16
0.12
0.09
0.35
0.16
0.88
0.04
0.36
0.67
0.13
1.15
0.03
0.0
0.08
0.0
1.32
1.46
1.4
1.73
1.17
0.66
0.66
1.34
0.31
3.4
0.33
3.94
0.56
0.16
0.4
0.12
0.18
0.82
0.08
0.06
0.0
0.05
2.86
2.14
0.0
1.24
2.4
1.96
1.4
0.72
2.34
2.22
0.0
2.0
0.12
0.09
0.0
1.61
0.67
0.5
0.25
5.25
0.34
3.64
0.0
0.04
0.0
2.93
0.13
0.08
0.0
0.18
0.27
1.62
0.28
1.05
2.38
0.07
3.21
0.31
1.84
2.58
0.02
0.68
0.09
0.0
1.88
0.1
0.0
3.04
0.0
0.14
2.0
0.39
1.16
0.46
0.02
2.62
0.92
0.59
0.0
0.89
0.45
2.5
0.72
3.14
1.0
2.2
0.0
0.22
0.83
0.61
4.82
0.13
0.9
0.11
2.43
0.82
0.18
4.22
0.0
0.01
0.32
0.16
0.0
0.02
0.14
0.0
0.04
2.11
0.19
3.83
0.0
0.51
0.0
1.45
0.52
0.03
0.13
4.65
0.03
0.0
0.02
4.53
0.88
0.0
3.47
0.13
3.33
3.73
0.0
0.99
0.0
2.99
0.53
1.4
2.91
0.03
0.0
0.39
0.0
0.0
2.41
0.32
4.21
0.22
0.65
0.1
0.0
0.0
2.98
0.0
1.82
3.93
5.7
1.29
3.1
0.08
0.0
0.98
2.19
1.88
2.05
0.16
0.0
1.83
3.53
0.03
0.41
0.32
4.69
1.36
0.0
0.0
1.0
0.0
2.59
1.37
3.19
0.28
0.09
0.0
0.45
0.0
1.18
0.0
0.92
3.38
1.0
0.0
2.35
0.0
0.85
2.99
1.0
0.49
0.02
2.43
0.09
0.0
0.02
0.04
4.0
2.07
1.07
0.23
0.05
0.59
0.34
0.23
0.67
0.0
0.03
0.96
1.22
0.67
0.82
0.0
0.0
2.46
0.05
0.02
0.37
0.0
6.0
0.23
0.0
0.03
1.48
0.03
0.04
0.55
3.42
0.16
0.0
0.19
0.26
2.1
1.33
2.58
2.0
0.0
1.33
0.0
1.87
1.17
3.34
0.52
0.33
0.0
3.5
4.55
0.03
1.0
1.23
0.0
0.85
0.0
1.26
1.11
0.11
0.21
0.0
3.62
3.06
0.59
0.72
0.0
3.87
0.13
5.14
0.0
0.16
0.0
2.25
1.0
0.19
0.0
0.0
1.58
0.08
2.0
0.89
0.1
0.0
2.93
0.18
0.0
0.08
0.81
0.0
0.16
0.02
0.12
0.23
0.0
0.1
0.25
0.0
0.34
0.15
0.0
0.0
2.15
0.06
1.0
0.39
0.0
4.97
0.35
0.06
0.0
0.53
0.0
2.5
0.0
0.0
0.0
2.3
2.37
4.12
6.73
0.11
0.18
0.0
0.0
2.07
0.05
0.03
0.0
0.38
0.46
0.07
0.0
5.0
0.0
0.76
0.05
0.77
0.91
0.0
0.1
0.62
3.4
0.46
0.12
0.42
0.03
0.11
0.19
2.57
3.87
0.36
4.58
5.34
3.47
0.09
0.0
0.11
0.03
2.07
0.47
0.02
2.0
0.0
0.0
0.43
0.0
0.0
0.0
2.37
0.1
0.41
0.11
0.02
3.2
0.37
1.95
0.31
1.05
0.02
0.0
0.77
3.12
1.96
0.68
1.84
0.79
1.0
0.06
0.24
0.05
0.03
5.48
0.89
1.15
1.27
0.08
1.8
2.49
1.59
0.15
1.98
0.71
0.18
0.12
0.16
3.62
4.04
1.09
0.02
1.6
1.72
0.07
0.0
0.03
0.0
0.0
0.21
0.11
0.0
0.13
2.42
0.16
1.07
2.75
0.0
0.21
0.2
0.0
0.0
3.35
1.0
6.43
0.21
2.24
0.0
0.03
1.46
1.89
0.06
0.09
0.04
0.0
4.19
1.23
2.98
0.0
2.39
7.24
2.0
0.29
0.0
0.0
0.2
0.49
0.0
0.0
4.89
4.29
0.81
1.97
0.63
0.04
0.0
1.4
3.72
0.09
0.88
0.0
0.0
0.52
0.04
0.41
0.38
3.55
5.0
1.21
0.0
3.89
1.0
0.0
0.58
0.92
0.0
0.32
0.0
0.18
0.69
0.08
3.44
0.55
2.26
0.19
1.33
3.04
0.14
0.44
0.0
0.05
0.0
0.12
1.59
0.0
0.0
0.11
0.68
0.0
0.91
0.0
